sample_id,k,start_sec,end_sec,text_coverage,text_mask,audio_frame_count,audio_present,audio_reliable,voiced_ratio,video_frame_count,face_detected_count,face_coverage,mean_face_confidence,vision_mask
-THoVjtIkeU/6,3,0.484,0.6453333333333333,1.0,1,16,1,1,0.0,5,5,1.0,0.9218597412109375,1
-THoVjtIkeU/6,4,0.6453333333333333,0.8066666666666666,1.0,1,16,1,1,0.0,5,5,1.0,0.9209520220756531,1
-THoVjtIkeU/6,5,0.8066666666666666,0.968,1.0,1,16,1,1,0.0,5,5,1.0,0.9248470067977905,1
-THoVjtIkeU/6,6,0.968,1.1293333333333333,1.0,1,16,1,1,0.125,4,4,1.0,0.9233251214027405,1
-THoVjtIkeU/6,7,1.1293333333333333,1.2906666666666666,1.0,1,16,1,1,0.0,5,5,1.0,0.9246859550476074,1
-THoVjtIkeU/6,8,1.2906666666666666,1.452,1.0,1,16,1,1,0.0,5,5,1.0,0.9234678149223328,1
-THoVjtIkeU/6,9,1.452,1.6133333333333333,1.0,1,17,1,1,0.11764705926179886,5,5,1.0,0.9253523945808411,1
-THoVjtIkeU/6,10,1.6133333333333333,1.7746666666666666,1.0,1,16,1,1,0.125,5,5,1.0,0.9293093681335449,1
-THoVjtIkeU/6,11,1.7746666666666666,1.936,1.0,1,16,1,1,0.25,5,5,1.0,0.9249793291091919,1
-THoVjtIkeU/6,12,1.936,2.0973333333333333,1.0,1,16,1,1,0.0,4,4,1.0,0.918412983417511,1
-THoVjtIkeU/6,13,2.0973333333333333,2.2586666666666666,1.0,1,16,1,1,0.0,5,5,1.0,0.9212409257888794,1
-THoVjtIkeU/6,14,2.2586666666666666,2.42,1.0,1,16,1,1,0.0,5,5,1.0,0.9218592643737793,1
-THoVjtIkeU/6,15,2.42,2.5813333333333333,1.0,1,16,1,1,0.0,5,5,1.0,0.9259169697761536,1
-THoVjtIkeU/6,16,2.5813333333333333,2.7426666666666666,1.0,1,17,1,1,0.0,5,5,1.0,0.9283528327941895,1
-THoVjtIkeU/6,17,2.7426666666666666,2.904,1.0,1,16,1,1,0.0625,5,5,1.0,0.9247127771377563,1
-THoVjtIkeU/6,18,2.904,3.0653333333333332,1.0,1,16,1,1,0.1875,4,4,1.0,0.9243709444999695,1
-THoVjtIkeU/6,19,3.0653333333333332,3.2266666666666666,1.0,1,16,1,1,0.3125,5,5,1.0,0.9219807386398315,1
-THoVjtIkeU/6,20,3.2266666666666666,3.388,1.0,1,16,1,1,0.0,5,5,1.0,0.9202262759208679,1
-THoVjtIkeU/6,21,3.388,3.5493333333333332,1.0,1,16,1,1,0.0625,5,5,1.0,0.9191199541091919,1
-THoVjtIkeU/6,22,3.5493333333333332,3.7106666666666666,1.0,1,16,1,1,0.0,5,5,1.0,0.9220112562179565,1
-THoVjtIkeU/6,23,3.7106666666666666,3.872,1.0,1,16,1,1,0.0,5,5,1.0,0.9302646517753601,1
-THoVjtIkeU/6,24,3.872,4.033333333333333,1.0,1,17,1,1,0.0,4,4,1.0,0.9289747476577759,1
-THoVjtIkeU/6,25,4.033333333333333,4.1946666666666665,1.0,1,16,1,1,0.0,5,5,1.0,0.9259501695632935,1
-THoVjtIkeU/6,26,4.1946666666666665,4.356,1.0,1,16,1,1,0.0625,5,5,1.0,0.923328697681427,1
-THoVjtIkeU/6,27,4.356,4.517333333333333,0.8305785059928894,1,16,1,1,0.125,5,5,1.0,0.9275649785995483,1
-THoVjtIkeU/6,28,4.517333333333333,4.6786666666666665,0.0,0,16,1,1,0.0,5,5,1.0,0.9302700757980347,1
-THoVjtIkeU/6,29,4.6786666666666665,4.84,0.06198346987366676,1,16,1,1,0.0,5,5,1.0,0.916739821434021,1
-THoVjtIkeU/6,30,4.84,5.001333333333333,1.0,1,16,1,1,0.375,5,5,1.0,0.9202144742012024,1
-THoVjtIkeU/6,31,5.001333333333333,5.1626666666666665,1.0,1,17,1,1,0.05882352963089943,4,4,1.0,0.9225137233734131,1
-THoVjtIkeU/6,32,5.1626666666666665,5.324,1.0,1,16,1,1,0.0,5,5,1.0,0.9301291704177856,1
-THoVjtIkeU/6,33,5.324,5.485333333333333,1.0,1,16,1,1,0.125,5,5,1.0,0.9211616516113281,1
-THoVjtIkeU/6,34,5.485333333333333,5.6466666666666665,1.0,1,16,1,1,0.0,5,5,1.0,0.913453221321106,1
-THoVjtIkeU/6,35,5.6466666666666665,5.808,1.0,1,16,1,1,0.1875,5,5,1.0,0.9112160801887512,1
-THoVjtIkeU/6,36,5.808,5.969333333333333,1.0,1,16,1,1,0.0,5,5,1.0,0.9128963351249695,1
-THoVjtIkeU/6,37,5.969333333333333,6.1306666666666665,1.0,1,16,1,1,0.0,4,4,1.0,0.9128602743148804,1
-THoVjtIkeU/6,38,6.1306666666666665,6.292,1.0,1,16,1,1,0.125,5,5,1.0,0.9188949465751648,1
-THoVjtIkeU/6,39,6.292,6.453333333333333,0.8140496015548706,1,17,1,1,0.0,5,5,1.0,0.9281171560287476,1
-THoVjtIkeU/6,40,6.453333333333333,6.6146666666666665,1.0,1,16,1,1,0.0,5,5,1.0,0.9295936822891235,1
-THoVjtIkeU/6,41,6.6146666666666665,6.776,1.0,1,16,1,1,0.0,5,5,1.0,0.9319171905517578,1
-THoVjtIkeU/6,42,6.776,6.937333333333333,1.0,1,16,1,1,0.0,5,5,1.0,0.929577648639679,1
-THoVjtIkeU/6,43,6.937333333333333,7.0986666666666665,1.0,1,16,1,1,0.25,4,4,1.0,0.9268034100532532,1
-THoVjtIkeU/6,44,7.0986666666666665,7.26,1.0,1,16,1,1,0.0,5,5,1.0,0.921818733215332,1
-THoVjtIkeU/6,45,7.26,7.421333333333333,1.0,1,16,1,1,0.0625,5,5,1.0,0.9206361770629883,1
-THoVjtIkeU/6,46,7.421333333333333,7.582666666666666,1.0,1,17,1,1,0.05882352963089943,5,5,1.0,0.9250850677490234,1
-THoVjtIkeU/6,47,7.582666666666666,7.744,0.10743801295757294,1,16,1,1,0.0,5,5,1.0,0.9287019968032837,1
-THoVjtIkeU/6,48,7.744,7.905333333333333,0.0,0,16,1,1,0.0,5,5,1.0,0.9136883020401001,1
-THoVjtIkeU/6,49,7.905333333333333,8.066666666666666,0.0,0,6,1,1,0.0,3,3,1.0,0.9224875569343567,1
-UuX1xuaiiE/1,0,0.0,0.20666666666666667,0.0,0,20,1,1,0.0,7,0,0.0,0.0,0
-UuX1xuaiiE/1,1,0.20666666666666667,0.41333333333333333,0.0,0,21,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,2,0.41333333333333333,0.62,0.8225806355476379,1,20,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,3,0.62,0.8266666666666667,1.0,1,21,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,4,0.8266666666666667,1.0333333333333332,1.0,1,21,1,1,0.095238097012043,6,0,0.0,0.0,0
-UuX1xuaiiE/1,5,1.0333333333333332,1.24,1.0,1,20,1,1,0.0,7,0,0.0,0.0,0
-UuX1xuaiiE/1,6,1.24,1.4466666666666668,1.0,1,21,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,7,1.4466666666666668,1.6533333333333333,1.0,1,21,1,1,0.0476190485060215,6,0,0.0,0.0,0
-UuX1xuaiiE/1,8,1.6533333333333333,1.8599999999999999,1.0,1,20,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,9,1.8599999999999999,2.0666666666666664,0.725806474685669,1,21,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,10,2.0666666666666664,2.2733333333333334,0.0,0,21,1,1,0.0,7,0,0.0,0.0,0
-UuX1xuaiiE/1,11,2.2733333333333334,2.48,0.0,0,20,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,12,2.48,2.6866666666666665,0.9032257795333862,1,21,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,13,2.6866666666666665,2.8933333333333335,1.0,1,21,1,1,0.095238097012043,6,0,0.0,0.0,0
-UuX1xuaiiE/1,14,2.8933333333333335,3.1,1.0,1,20,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,15,3.1,3.3066666666666666,1.0,1,21,1,1,0.0476190485060215,7,0,0.0,0.0,0
-UuX1xuaiiE/1,16,3.3066666666666666,3.513333333333333,1.0,1,21,1,1,0.2380952388048172,6,0,0.0,0.0,0
-UuX1xuaiiE/1,17,3.513333333333333,3.7199999999999998,0.7580645084381104,1,20,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,18,3.7199999999999998,3.9266666666666667,0.0,0,21,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,19,3.9266666666666667,4.133333333333333,0.4516128897666931,1,21,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,20,4.133333333333333,4.34,0.7580645084381104,1,20,1,1,0.15000000596046448,7,0,0.0,0.0,0
-UuX1xuaiiE/1,21,4.34,4.546666666666667,0.12903225421905518,1,21,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,22,4.546666666666667,4.753333333333333,1.0,1,21,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,23,4.753333333333333,4.96,1.0,1,20,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,24,4.96,5.166666666666667,1.0,1,21,1,1,0.0476190485060215,6,0,0.0,0.0,0
-UuX1xuaiiE/1,25,5.166666666666667,5.373333333333333,0.16129031777381897,1,21,1,1,0.0,7,0,0.0,0.0,0
-UuX1xuaiiE/1,26,5.373333333333333,5.58,0.5806451439857483,1,20,1,1,0.05000000074505806,6,0,0.0,0.0,0
-UuX1xuaiiE/1,27,5.58,5.786666666666667,1.0,1,21,1,1,0.095238097012043,6,0,0.0,0.0,0
-UuX1xuaiiE/1,28,5.786666666666667,5.993333333333333,1.0,1,21,1,1,0.5714285969734192,6,0,0.0,0.0,0
-UuX1xuaiiE/1,29,5.993333333333333,6.2,1.0,1,20,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,30,6.2,6.406666666666666,1.0,1,21,1,1,0.0,7,0,0.0,0.0,0
-UuX1xuaiiE/1,31,6.406666666666666,6.613333333333333,1.0,1,21,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,32,6.613333333333333,6.82,1.0,1,20,1,1,0.10000000149011612,6,0,0.0,0.0,0
-UuX1xuaiiE/1,33,6.82,7.026666666666666,1.0,1,21,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,34,7.026666666666666,7.233333333333333,0.8870967626571655,1,21,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,35,7.233333333333333,7.4399999999999995,0.774193525314331,1,20,1,1,0.05000000074505806,7,0,0.0,0.0,0
-UuX1xuaiiE/1,36,7.4399999999999995,7.6466666666666665,1.0,1,21,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,37,7.6466666666666665,7.8533333333333335,1.0,1,21,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,38,7.8533333333333335,8.06,1.0,1,20,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,39,8.06,8.266666666666666,1.0,1,21,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,40,8.266666666666666,8.473333333333333,1.0,1,21,1,1,0.0,7,0,0.0,0.0,0
-UuX1xuaiiE/1,41,8.473333333333333,8.68,1.0,1,20,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,42,8.68,8.886666666666667,1.0,1,21,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,43,8.886666666666667,9.093333333333334,1.0,1,21,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,44,9.093333333333334,9.3,1.0,1,20,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,45,9.3,9.506666666666666,1.0,1,21,1,1,0.0,7,0,0.0,0.0,0
-UuX1xuaiiE/1,46,9.506666666666666,9.713333333333333,1.0,1,21,1,1,0.0,6,0,0.0,0.0,0
-UuX1xuaiiE/1,47,9.713333333333333,9.92,0.22580644488334656,1,20,1,1,0.0,6,3,0.5,0.9185768961906433,1
-UuX1xuaiiE/1,48,9.92,10.126666666666667,0.0,0,21,1,1,0.2380952388048172,6,6,1.0,0.9271779656410217,1
-UuX1xuaiiE/1,49,10.126666666666667,10.333333333333334,0.0,0,13,1,1,0.0,5,5,1.0,0.9290773272514343,1
-UuX1xuaiiE/0,0,0.0,0.074,1.0,1,7,1,1,0.0,3,3,1.0,0.9285532832145691,1
-UuX1xuaiiE/0,1,0.074,0.148,1.0,1,7,1,1,0.0,2,2,1.0,0.9251730442047119,1
-UuX1xuaiiE/0,2,0.148,0.22199999999999998,0.1621621549129486,1,7,1,1,0.0,2,2,1.0,0.9240250587463379,1
-UuX1xuaiiE/0,3,0.22199999999999998,0.296,0.8918918967247009,1,8,1,1,0.0,2,2,1.0,0.9255669116973877,1
-UuX1xuaiiE/0,4,0.296,0.37,1.0,1,7,1,1,0.0,3,3,1.0,0.9289520382881165,1
-UuX1xuaiiE/0,5,0.37,0.44399999999999995,1.0,1,8,1,1,0.0,2,2,1.0,0.9306819438934326,1
-UuX1xuaiiE/0,6,0.44399999999999995,0.518,1.0,1,7,1,1,0.0,2,2,1.0,0.9310529232025146,1
-UuX1xuaiiE/0,7,0.518,0.592,1.0,1,7,1,1,0.1428571492433548,2,2,1.0,0.9317352175712585,1
-UuX1xuaiiE/0,8,0.592,0.6659999999999999,1.0,1,8,1,1,0.0,2,2,1.0,0.9327390193939209,1
-UuX1xuaiiE/0,9,0.6659999999999999,0.74,1.0,1,7,1,1,0.0,3,3,1.0,0.932873010635376,1
-UuX1xuaiiE/0,10,0.74,0.814,1.0,1,8,1,1,0.0,2,2,1.0,0.932644248008728,1
-UuX1xuaiiE/0,11,0.814,0.8879999999999999,1.0,1,7,1,1,0.0,2,2,1.0,0.9319812655448914,1
-UuX1xuaiiE/0,12,0.8879999999999999,0.962,1.0,1,7,1,1,0.0,2,2,1.0,0.93254554271698,1
-UuX1xuaiiE/0,13,0.962,1.036,1.0,1,8,1,1,0.0,3,3,1.0,0.9322995543479919,1
-UuX1xuaiiE/0,14,1.036,1.1099999999999999,1.0,1,7,1,1,0.0,2,2,1.0,0.9319919943809509,1
-UuX1xuaiiE/0,15,1.1099999999999999,1.184,1.0,1,8,1,1,0.0,2,2,1.0,0.9330142736434937,1
-UuX1xuaiiE/0,16,1.184,1.258,1.0,1,7,1,1,0.0,2,2,1.0,0.9334690570831299,1
-UuX1xuaiiE/0,17,1.258,1.3319999999999999,1.0,1,7,1,1,0.1428571492433548,2,2,1.0,0.9339675903320312,1
-UuX1xuaiiE/0,18,1.3319999999999999,1.406,1.0,1,8,1,1,0.0,3,3,1.0,0.9346548914909363,1
-UuX1xuaiiE/0,19,1.406,1.48,1.0,1,7,1,1,0.0,2,2,1.0,0.9343789219856262,1
-UuX1xuaiiE/0,20,1.48,1.5539999999999998,1.0,1,8,1,1,0.0,2,2,1.0,0.9332820177078247,1
-UuX1xuaiiE/0,21,1.5539999999999998,1.628,1.0,1,7,1,1,0.0,2,2,1.0,0.9280189275741577,1
-UuX1xuaiiE/0,22,1.628,1.702,1.0,1,7,1,1,0.0,3,3,1.0,0.9075512290000916,1
-UuX1xuaiiE/0,23,1.702,1.7759999999999998,1.0,1,8,1,1,0.0,2,1,0.5,0.8545606732368469,1
-UuX1xuaiiE/0,24,1.7759999999999998,1.8499999999999999,1.0,1,7,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,25,1.8499999999999999,1.924,1.0,1,8,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,26,1.924,1.998,1.0,1,7,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,27,1.998,2.072,1.0,1,7,1,1,0.0,3,0,0.0,0.0,0
-UuX1xuaiiE/0,28,2.072,2.146,1.0,1,8,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,29,2.146,2.2199999999999998,1.0,1,7,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,30,2.2199999999999998,2.294,1.0,1,8,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,31,2.294,2.368,1.0,1,7,1,1,0.0,3,0,0.0,0.0,0
-UuX1xuaiiE/0,32,2.368,2.4419999999999997,1.0,1,7,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,33,2.4419999999999997,2.516,1.0,1,8,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,34,2.516,2.59,1.0,1,7,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,35,2.59,2.6639999999999997,1.0,1,8,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,36,2.6639999999999997,2.738,1.0,1,7,1,1,0.0,3,0,0.0,0.0,0
-UuX1xuaiiE/0,37,2.738,2.812,1.0,1,7,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,38,2.812,2.8859999999999997,1.0,1,8,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,39,2.8859999999999997,2.96,1.0,1,7,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,40,2.96,3.034,1.0,1,8,1,1,0.0,3,0,0.0,0.0,0
-UuX1xuaiiE/0,41,3.034,3.1079999999999997,0.7567567825317383,1,7,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,42,3.1079999999999997,3.182,0.0,0,7,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,43,3.182,3.256,0.0,0,8,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,44,3.256,3.3299999999999996,0.0,0,7,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,45,3.3299999999999996,3.404,0.0,0,8,1,1,0.0,3,0,0.0,0.0,0
-UuX1xuaiiE/0,46,3.404,3.4779999999999998,0.0,0,7,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,47,3.4779999999999998,3.5519999999999996,0.0,0,7,1,1,0.0,2,0,0.0,0.0,0
-UuX1xuaiiE/0,48,3.5519999999999996,3.626,0.0,0,2,1,1,0.0,1,0,0.0,0.0,0
-UuX1xuaiiE/0,49,3.626,3.6999999999999997,0.0,0,0,0,0,0.0,1,0,0.0,0.0,0
-UuX1xuaiiE/3,0,0.0,0.08199999999999999,0.0,0,7,1,1,0.0,3,3,1.0,0.9346749186515808,1
-UuX1xuaiiE/3,1,0.08199999999999999,0.16399999999999998,0.04878048598766327,1,9,1,1,0.0,2,2,1.0,0.9333250522613525,1
-UuX1xuaiiE/3,2,0.16399999999999998,0.24599999999999997,1.0,1,8,1,1,0.0,3,3,1.0,0.9336052536964417,1
-UuX1xuaiiE/3,3,0.24599999999999997,0.32799999999999996,1.0,1,8,1,1,0.0,2,2,1.0,0.9340327382087708,1
-UuX1xuaiiE/3,4,0.32799999999999996,0.4099999999999999,1.0,1,8,1,1,0.0,3,3,1.0,0.9338203072547913,1
-UuX1xuaiiE/3,5,0.4099999999999999,0.49199999999999994,1.0,1,8,1,1,0.0,2,2,1.0,0.9383289217948914,1
-UuX1xuaiiE/3,6,0.49199999999999994,0.574,1.0,1,9,1,1,0.0,3,3,1.0,0.9391183257102966,1
-UuX1xuaiiE/3,7,0.574,0.6559999999999999,1.0,1,8,1,1,0.125,2,2,1.0,0.9372916221618652,1
-UuX1xuaiiE/3,8,0.6559999999999999,0.7379999999999999,0.6341463327407837,1,8,1,1,0.0,3,3,1.0,0.9366049766540527,1
-UuX1xuaiiE/3,9,0.7379999999999999,0.8199999999999998,1.0,1,8,1,1,0.0,2,2,1.0,0.934588611125946,1
-UuX1xuaiiE/3,10,0.8199999999999998,0.9019999999999999,1.0,1,8,1,1,0.25,3,3,1.0,0.9355217814445496,1
-UuX1xuaiiE/3,11,0.9019999999999999,0.9839999999999999,1.0,1,9,1,1,0.4444444477558136,2,2,1.0,0.938974916934967,1
-UuX1xuaiiE/3,12,0.9839999999999999,1.0659999999999998,1.0,1,8,1,1,0.375,2,2,1.0,0.9395501613616943,1
-UuX1xuaiiE/3,13,1.0659999999999998,1.148,1.0,1,8,1,1,0.0,3,3,1.0,0.9408511519432068,1
-UuX1xuaiiE/3,14,1.148,1.2299999999999998,1.0,1,8,1,1,0.0,2,2,1.0,0.9379266500473022,1
-UuX1xuaiiE/3,15,1.2299999999999998,1.3119999999999998,1.0,1,8,1,1,0.0,3,3,1.0,0.9366900324821472,1
-UuX1xuaiiE/3,16,1.3119999999999998,1.394,1.0,1,9,1,1,0.0,2,2,1.0,0.9352685213088989,1
-UuX1xuaiiE/3,17,1.394,1.4759999999999998,1.0,1,8,1,1,0.0,3,3,1.0,0.9366496205329895,1
-UuX1xuaiiE/3,18,1.4759999999999998,1.5579999999999998,1.0,1,8,1,1,0.0,2,2,1.0,0.9367921352386475,1
-UuX1xuaiiE/3,19,1.5579999999999998,1.6399999999999997,1.0,1,8,1,1,0.25,3,3,1.0,0.9380804896354675,1
-UuX1xuaiiE/3,20,1.6399999999999997,1.7219999999999998,1.0,1,8,1,1,0.0,2,2,1.0,0.941425085067749,1
-UuX1xuaiiE/3,21,1.7219999999999998,1.8039999999999998,1.0,1,9,1,1,0.0,3,3,1.0,0.9397338032722473,1
-UuX1xuaiiE/3,22,1.8039999999999998,1.8859999999999997,1.0,1,8,1,1,0.0,2,2,1.0,0.938705563545227,1
-UuX1xuaiiE/3,23,1.8859999999999997,1.9679999999999997,1.0,1,8,1,1,0.0,3,3,1.0,0.9390591979026794,1
-UuX1xuaiiE/3,24,1.9679999999999997,2.05,1.0,1,8,1,1,0.0,2,2,1.0,0.9395003318786621,1
-UuX1xuaiiE/3,25,2.05,2.1319999999999997,0.8536585569381714,1,8,1,1,0.0,2,2,1.0,0.9383788108825684,1
-UuX1xuaiiE/3,26,2.1319999999999997,2.2139999999999995,0.0,0,9,1,1,0.0,3,3,1.0,0.9380363821983337,1
-UuX1xuaiiE/3,27,2.2139999999999995,2.296,0.0,0,8,1,1,0.0,2,2,1.0,0.9385573863983154,1
-UuX1xuaiiE/3,28,2.296,2.3779999999999997,0.0,0,8,1,1,0.0,3,3,1.0,0.9382067322731018,1
-UuX1xuaiiE/3,29,2.3779999999999997,2.4599999999999995,0.0,0,8,1,1,0.0,2,2,1.0,0.9384793043136597,1
-UuX1xuaiiE/3,30,2.4599999999999995,2.542,0.0,0,8,1,1,0.0,3,3,1.0,0.937308132648468,1
-UuX1xuaiiE/3,31,2.542,2.6239999999999997,0.6585366129875183,1,9,1,1,0.0,2,2,1.0,0.9360378980636597,1
-UuX1xuaiiE/3,32,2.6239999999999997,2.7059999999999995,1.0,1,8,1,1,0.125,3,3,1.0,0.9360391497612,1
-UuX1xuaiiE/3,33,2.7059999999999995,2.788,1.0,1,8,1,1,0.0,2,2,1.0,0.9345260858535767,1
-UuX1xuaiiE/3,34,2.788,2.8699999999999997,1.0,1,8,1,1,0.0,3,3,1.0,0.9349539875984192,1
-UuX1xuaiiE/3,35,2.8699999999999997,2.9519999999999995,1.0,1,8,1,1,0.0,2,2,1.0,0.9373562335968018,1
-UuX1xuaiiE/3,36,2.9519999999999995,3.034,1.0,1,9,1,1,0.0,3,3,1.0,0.9378647804260254,1
-UuX1xuaiiE/3,37,3.034,3.1159999999999997,1.0,1,8,1,1,0.0,2,2,1.0,0.9390869736671448,1
-UuX1xuaiiE/3,38,3.1159999999999997,3.1979999999999995,1.0,1,8,1,1,0.0,2,2,1.0,0.9375041723251343,1
-UuX1xuaiiE/3,39,3.1979999999999995,3.2799999999999994,1.0,1,8,1,1,0.0,3,3,1.0,0.934196949005127,1
-UuX1xuaiiE/3,40,3.2799999999999994,3.3619999999999997,1.0,1,8,1,1,0.25,2,2,1.0,0.935062050819397,1
-UuX1xuaiiE/3,41,3.3619999999999997,3.4439999999999995,1.0,1,9,1,1,0.3333333432674408,3,3,1.0,0.9386307597160339,1
-UuX1xuaiiE/3,42,3.4439999999999995,3.5259999999999994,1.0,1,8,1,1,0.0,2,2,1.0,0.9407253265380859,1
-UuX1xuaiiE/3,43,3.5259999999999994,3.6079999999999997,1.0,1,8,1,1,0.0,3,3,1.0,0.9401443600654602,1
-UuX1xuaiiE/3,44,3.6079999999999997,3.6899999999999995,0.8780487775802612,1,8,1,1,0.0,2,2,1.0,0.9344028830528259,1
-UuX1xuaiiE/3,45,3.6899999999999995,3.7719999999999994,0.0,0,8,1,1,0.0,3,3,1.0,0.9292054176330566,1
-UuX1xuaiiE/3,46,3.7719999999999994,3.8539999999999996,0.0,0,9,1,1,0.0,2,2,1.0,0.9255809783935547,1
-UuX1xuaiiE/3,47,3.8539999999999996,3.9359999999999995,0.0,0,8,1,1,0.0,3,3,1.0,0.9272322058677673,1
-UuX1xuaiiE/3,48,3.9359999999999995,4.018,0.0,0,8,1,1,0.0,2,2,1.0,0.9265966415405273,1
-UuX1xuaiiE/3,49,4.018,4.1,0.0,0,1,1,1,0.0,2,2,1.0,0.9221076965332031,1
-UuX1xuaiiE/6,0,0.0,0.162,0.0,0,15,1,1,0.0,5,5,1.0,0.9246317744255066,1
-UuX1xuaiiE/6,1,0.162,0.324,0.0,0,17,1,1,0.0,5,5,1.0,0.9263423085212708,1
-UuX1xuaiiE/6,2,0.324,0.486,0.0,0,16,1,1,0.0,5,5,1.0,0.9260241389274597,1
-UuX1xuaiiE/6,3,0.486,0.648,0.6666666865348816,1,16,1,1,0.0,5,5,1.0,0.9278918504714966,1
-UuX1xuaiiE/6,4,0.648,0.81,1.0,1,16,1,1,0.0,5,5,1.0,0.9238831400871277,1
-UuX1xuaiiE/6,5,0.81,0.972,1.0,1,16,1,1,0.0,5,5,1.0,0.9208127856254578,1
-UuX1xuaiiE/6,6,0.972,1.1340000000000001,1.0,1,17,1,1,0.0,5,5,1.0,0.9210065007209778,1
-UuX1xuaiiE/6,7,1.1340000000000001,1.296,1.0,1,16,1,1,0.0,4,4,1.0,0.9236026406288147,1
-UuX1xuaiiE/6,8,1.296,1.458,1.0,1,16,1,1,0.0,5,5,1.0,0.9255054593086243,1
-UuX1xuaiiE/6,9,1.458,1.62,1.0,1,16,1,1,0.0,5,5,1.0,0.925538182258606,1
-UuX1xuaiiE/6,10,1.62,1.782,1.0,1,16,1,1,0.0,5,5,1.0,0.9251116514205933,1
-UuX1xuaiiE/6,11,1.782,1.944,1.0,1,17,1,1,0.0,5,5,1.0,0.923136830329895,1
-UuX1xuaiiE/6,12,1.944,2.106,1.0,1,16,1,1,0.0,5,5,1.0,0.9282624125480652,1
-UuX1xuaiiE/6,13,2.106,2.2680000000000002,1.0,1,16,1,1,0.0,5,5,1.0,0.9291313886642456,1
-UuX1xuaiiE/6,14,2.2680000000000002,2.43,1.0,1,16,1,1,0.0,4,4,1.0,0.9274535179138184,1
-UuX1xuaiiE/6,15,2.43,2.592,1.0,1,16,1,1,0.0,5,5,1.0,0.931994616985321,1
-UuX1xuaiiE/6,16,2.592,2.754,1.0,1,17,1,1,0.0,5,5,1.0,0.9321449995040894,1
-UuX1xuaiiE/6,17,2.754,2.916,1.0,1,16,1,1,0.0,5,5,1.0,0.9330793619155884,1
-UuX1xuaiiE/6,18,2.916,3.0780000000000003,1.0,1,16,1,1,0.0,5,5,1.0,0.9302968978881836,1
-UuX1xuaiiE/6,19,3.0780000000000003,3.24,1.0,1,16,1,1,0.0,5,5,1.0,0.9247239828109741,1
-UuX1xuaiiE/6,20,3.24,3.402,1.0,1,16,1,1,0.0,5,5,1.0,0.9257806539535522,1
