sample_id,video_id,clip_id,relative_video_path,duration_used_sec,duration_used_source,duration_container_sec,duration_video_stream_sec,duration_audio_stream_sec,duration_video_decoded_sec,duration_audio_decoded_sec,duration_container_minus_used_sec,duration_video_stream_minus_used_sec,duration_audio_video_decoded_difference_sec,video_start_sec,audio_start_sec,first_video_pts_sec,last_video_pts_sec,first_audio_pts_sec,last_audio_pts_sec,decoded_frame_count,decoded_audio_frame_count,video_decode_complete,audio_decode_complete,negative_video_pts_count,nonmonotonic_video_pts_count,missing_video_pts_count,fps_nominal,fps,fps_decoded,width,height,original_audio_rate,original_audio_channels,text_word_count,forced_aligned_word_count,interpolated_word_count,proportional_fallback_word_count,text_word_boundary_coverage,text_valid_bins,audio_present_bins,audio_reliable_bins,audio_valid_bins,voiced_ratio_global,vision_valid_bins,face_coverage_global,mean_face_confidence_global,text_shape,audio_shape,vision_shape,prepare_status,source_video_sha256,wav_sha256,alignment_text_sha256,mfa_cache_key,warning_codes,error,status,text_cleaning_changes
-egA8-b7-3M/16,-egA8-b7-3M,16,-egA8-b7-3M/16.mp4,5.533333333333333,decoded_video_pts_span,5.538021,5.538021,5.482993,5.533333333333333,5.482993197278911,0.0046876666666664235,0.0046876666666664235,-0.050340136054422224,0.0,0.0,0.0,5.5,0.0,5.459773242630385,166,237,True,True,0,0,0,30/1,30/1,30.0,640,360,44100,2,11,11,0,0,1.0,42,50,50,50,0.2619047619047619,50,1.0,0.9119784832000732,1x50x128,1x50x74,1x50x52,ok,4c015f85e3bd901ecedde8c0c2ca4a756d9a77dfe4177625c481581f2037ff9c,c53199e615fc2b7d929983d9b38a44f1fef07525979eba43b7d65e501ddbfaf4,cc0f3327e0dc323f01314a8562baa3fcb0cc50b1c376ec44a8511a790c33b209,50b30cefacad4bdceaf6a321b6c023564b00cc09201d8a6cd6ac10fe2f993c5d,,,ok,punctuation_and_extra_whitespace_normalized
-egA8-b7-3M/13,-egA8-b7-3M,13,-egA8-b7-3M/13.mp4,4.166666666666667,decoded_video_pts_span,4.183984,4.183984,4.023991,4.166666666666667,4.023854875283447,0.01731733333333274,0.01731733333333274,-0.1428117913832203,0.0,0.0,0.0,4.133333333333334,0.0,4.000634920634921,123,174,True,True,0,0,0,30/1,30/1,29.52,640,360,44100,2,11,11,0,0,1.0,32,49,49,49,0.205,50,1.0,0.915592610836029,1x50x128,1x50x74,1x50x52,ok,cbd627c225ebca37521ae238cb9ec254cad236822f4f37ebfbb039e6c56aea4c,471664fc31c1ae2b9ed03fd2e06283327aa60a0e64e71cf592c40321fe66b7f4,6f3057828a61e730de49b3ca6cdd59595e9c29e60df5b0af1c3ef7e8a3e5bb20,fd586a9ca2387945c79d37ed3976c198aeeb3b45fc2259cf0961fb5a0fe3f4f0,,,ok,punctuation_and_extra_whitespace_normalized
-egA8-b7-3M/1,-egA8-b7-3M,1,-egA8-b7-3M/1.mp4,10.233333333333333,decoded_video_pts_span,10.266016,10.266016,10.156009,10.233333333333333,10.156213151927439,0.03268266666666797,0.03268266666666797,-0.07712018140589372,0.0,0.0,0.0,10.2,0.0,10.132993197278912,306,438,True,True,0,0,0,30/1,30/1,29.90228013029316,640,360,44100,2,20,20,0,0,1.0,47,50,50,50,0.21992110453648916,50,1.0,0.9165378212928772,1x50x128,1x50x74,1x50x52,ok,589a7989b1b4888568c31614a2d6beefba88fb87289c85b94df2d8051500403b,b6b1046f049304397ef063015e46f6451cb4d1db2595610c1e3c39a7171b5b12,9fd200e397e81990e7f48c2e1ecd69071a59ec0eea7c57411d76b1d073bc57c8,a64c3ab114e673fb1932fc9f8bb6160def34f339176bc5c85b5a423837be73ad,,,ok,punctuation_and_extra_whitespace_normalized
-egA8-b7-3M/6,-egA8-b7-3M,6,-egA8-b7-3M/6.mp4,6.233333333333333,decoded_video_pts_span,6.264974,6.264974,6.182993,6.233333333333333,6.183083900226757,0.031640666666666206,0.031640666666666206,-0.05024943310657637,0.0,0.0,0.0,6.2,0.0,6.159863945578231,187,267,True,True,0,0,0,30/1,30/1,30.0,640,360,44100,2,12,12,0,0,1.0,42,50,50,50,0.24512987012987014,50,1.0,0.9105069637298584,1x50x128,1x50x74,1x50x52,ok,2e88a00d5e55863aa956b4b0949fc0e4f2975ccfd83b3194957f6fca86ecfce0,3c3dcc5132e306849d354d5305115ab7514160bd2be9e4244e8975576811674f,a263a088a6991cd8a2283eddb1166d77e283ff169a64e65b5543589fdebfde1d,5a971019ed75d16fed645e7969ff6825ac3ad20a6f11b667a41b5729dbaae6b2,,,ok,punctuation_and_extra_whitespace_normalized
-egA8-b7-3M/9,-egA8-b7-3M,9,-egA8-b7-3M/9.mp4,5.066666666666666,decoded_video_pts_span,5.089974,5.089974,4.936009,5.066666666666666,4.93609977324263,0.023307333333333347,0.023307333333333347,-0.13056689342403605,0.0,0.0,0.0,5.033333333333333,0.0,4.912879818594105,150,213,True,True,0,0,0,30/1,30/1,29.60526315789474,640,360,44100,2,10,10,0,0,1.0,40,49,49,49,0.23780487804878048,50,1.0,0.9156187176704407,1x50x128,1x50x74,1x50x52,ok,bcd643f328616312eae9b28e6c9aabbe8acaec3e4c4be58daeb45e3eee4d973c,c8c49e1bd27e14e703a0b70988e30b504d2d54b87a784bb6f53ed1b555a15a3d,e2c2e1f4c227a733968c15fa3aeb88b930e448bc677abfd1330e199d32ea2263,19bda77de80830da8e7ce6129cef082ffbfaa075e4783faaea251dfa7dd6638c,,,ok,punctuation_and_extra_whitespace_normalized
-egA8-b7-3M/20,-egA8-b7-3M,20,-egA8-b7-3M/20.mp4,6.633333333333333,decoded_video_pts_span,6.644987,6.644987,6.475011,6.633333333333333,6.474399092970521,0.011653666666667561,0.011653666666667561,-0.15893424036281179,0.0,0.0,0.0,6.6,0.0,6.451179138321995,196,279,True,True,0,0,0,30/1,30/1,29.547738693467338,640,360,44100,2,20,20,0,0,1.0,39,49,49,49,0.11007751937984496,50,1.0,0.9186563491821289,1x50x128,1x50x74,1x50x52,ok,719ef133920e74b3ea33925d2bca0270b062199116867568f88ac83cadcd74e8,949385e5ab29e215f3df7505d4ce7994f1f1a8137f5534408ead71ac5aa774d7,d8ad248c349116c299dcfd63b2ec1c00af3121774fe772a8fa23bd21190c3a0a,4853c33ac5cae7deac27df25ef419c10c6ddeea157222e96e23315e6cfa406a4,,,ok,punctuation_and_extra_whitespace_normalized
-iRBcNs9oI8/3,-iRBcNs9oI8,3,-iRBcNs9oI8/3.mp4,5.6056,decoded_video_pts_span,5.621,5.621,5.538005,5.6056,5.538231292517007,0.015400000000000524,0.015400000000000524,-0.06736870748299317,0.0,0.0,0.0,5.572233333333333,0.0,5.515011337868481,167,239,True,True,0,0,0,30000/1001,30000/1001,29.79163693449408,1280,720,44100,2,8,8,0,0,1.0,39,50,42,42,0.12318840579710146,0,0.0,0.0,1x50x128,1x50x74,1x50x52,ok,39c547acd1a8da2ebc6c6ab008191a5676420398a974cd9611cad087f0ccec50,0586db1db8c849868e3d212be872eeea0ec1ac4fbc0f0df1c341b4a167848381,77970741eef7f5023815b675021c5ce2e7f6c465c61e2601effeb0ff2de6c9a4,e1649409a4347f10b3b209356a1c6716ef47548b8837f4b86dc7be25ce66c4f6,low_global_face_coverage|no_reliable_vision_windows,,degraded,punctuation_and_extra_whitespace_normalized
-iRBcNs9oI8/7,-iRBcNs9oI8,7,-iRBcNs9oI8/7.mp4,4.070733333333333,decoded_video_pts_span,4.104,4.104,4.006009,4.070733333333333,4.005714285714285,0.033266666666667,0.033266666666667,-0.06501904761904775,0.0,0.0,0.0,4.037366666666666,0.0,3.9824943310657597,120,173,True,True,0,0,0,30000/1001,30000/1001,29.47871800330817,1280,720,44100,2,9,9,0,0,1.0,37,50,44,44,0.10776942355889724,0,0.0,0.0,1x50x128,1x50x74,1x50x52,ok,cc7b1c7a06ec41d72007b5c42fb8036f30b66d5cf76e3f093160c22fc5e38081,6648945c8ef69bf74596855a967ac85d2a4fe9f52f746b12a987a4a6d4ab1379,6a9ef7c5b83b9bf6ee35c297161fa415cc92eab36749b1f4d2cea1be14ab5893,7c71dddb917a1b37b840813f4ad3e5250d8476d8eb1a93fd0ae6b662d1473d08,low_global_face_coverage|no_reliable_vision_windows,,degraded,punctuation_and_extra_whitespace_normalized
-iRBcNs9oI8/6,-iRBcNs9oI8,6,-iRBcNs9oI8/6.mp4,2.8695333333333335,decoded_video_pts_span,2.903,2.903,2.820998,2.8695333333333335,2.820408163265306,0.033466666666666534,0.033466666666666534,-0.0491251700680273,0.0,0.0,0.0,2.8361666666666667,0.0,2.79718820861678,85,122,True,True,0,0,0,30000/1001,30000/1001,29.621541249448224,1280,720,44100,2,5,5,0,0,1.0,41,49,46,46,0.1,0,0.0,0.0,1x50x128,1x50x74,1x50x52,ok,030b0b8d8d4ae47799432ab71b66fcc881f077c5b0feef892c1f146dc0a592e3,22d05c3360506311215aeb055109b23b211948d744b1d6da0285bdead53c76c9,e42b6c1f9d8c5605758dbca1c664dbbb8f61dbe0a67025f259c85395ad161f1e,92dcad20082597302436126a5716c680aabf5be9ee5933b28787329ad041b3f5,low_global_face_coverage|no_reliable_vision_windows,,degraded,punctuation_and_extra_whitespace_normalized
-iRBcNs9oI8/9,-iRBcNs9oI8,9,-iRBcNs9oI8/9.mp4,3.4034,decoded_video_pts_span,3.416,3.416,3.373991,3.4034,3.3740589569161,0.012599999999999945,0.012599999999999945,-0.029341043083900065,0.0,0.0,0.0,3.370033333333333,0.0,3.350839002267574,102,146,True,True,0,0,0,30000/1001,30000/1001,29.97002997002997,1280,720,44100,2,5,5,0,0,1.0,28,50,29,29,0.16417910447761194,0,0.0,0.0,1x50x128,1x50x74,1x50x52,ok,352bdcc73d3622d6abac1b09f2039b211d15b9bf7acee66f0b07783c9b7a4c74,64136a91bce07b3b4cf7bad2283ce1e448137faad6752b429f09c0e422a9ec0f,ceb806cf144f436598552944d93e5296d9647c0c1e4ba29a8c044972d5614b0c,953a0070431f955af149503c8998c758f62a4ec241bc853e9df2adcc36ef6745,low_global_face_coverage|no_reliable_vision_windows,,degraded,punctuation_and_extra_whitespace_normalized
-iRBcNs9oI8/8,-iRBcNs9oI8,8,-iRBcNs9oI8/8.mp4,8.074733333333333,decoded_video_pts_span,8.093,8.093,8.026009,8.074733333333333,8.026031746031746,0.01826666666666732,0.01826666666666732,-0.04870158730158636,0.0,0.0,0.0,8.041366666666667,0.0,8.00281179138322,241,346,True,True,0,0,0,30000/1001,30000/1001,29.84618687098026,1280,720,44100,2,21,21,0,0,1.0,43,50,45,45,0.07990012484394507,0,0.0,0.0,1x50x128,1x50x74,1x50x52,ok,72a49e3da2862addcde033bd2fbae957d086533664ca4dcbccd3a851bcd50412,da334712ead9788e259ef2d0facdc611a5f74240dbb2eb23b4f9a6a01a957aed,f8d3df4d657065dfdbfc7c3ee9f2e1cde5f0f5884c7dae23a9ce1dc655299b7a,1ec88896f0e93726e863ae86c6985b40068f08b9c021d3064072472a8af20257,low_global_face_coverage|no_reliable_vision_windows,,degraded,punctuation_and_extra_whitespace_normalized
-lzEya4AM_4/5,-lzEya4AM_4,5,-lzEya4AM_4/5.mp4,7.666666666666667,decoded_video_pts_span,7.675,7.675,7.57,7.666666666666667,7.569705215419501,0.00833333333333286,0.00833333333333286,-0.09696145124716615,0.0,0.0,0.0,7.633333333333334,0.0,7.546485260770975,229,326,True,True,0,0,0,30/1,30/1,29.869565217391305,470,360,44100,2,19,19,0,0,1.0,38,50,50,50,0.009271523178807948,50,1.0,0.9260004758834839,1x50x128,1x50x74,1x50x52,ok,3b74de8d0e66fd754594f05985e5af3480adcc03555f79225d3b727cb4bed043,33502cb65ed401fda7feb7f7ddc500bc9bbb18338352b28ca9ae922bab4407ee,880e67fecc55b919527d9e9494a0e799082cba621255b4192ccec15608ce51eb,cbfa663b2d36022d1b90a703ecf48484f1c13338057b6425466ee6ec26067d25,,,ok,punctuation_and_extra_whitespace_normalized
-lzEya4AM_4/6,-lzEya4AM_4,6,-lzEya4AM_4/6.mp4,14.766666666666666,decoded_video_pts_span,14.791992,14.791992,14.740998,14.766666666666666,14.740340136054423,0.025325333333334754,0.025325333333334754,-0.026326530612243104,0.0,0.0,0.0,14.733333333333333,0.0,14.717120181405896,443,635,True,True,0,0,0,30/1,30/1,30.000000000000004,470,360,44100,2,43,43,0,0,1.0,46,50,50,50,0.004076086956521739,50,0.9841986455981941,0.924062192440033,1x50x128,1x50x74,1x50x52,ok,ff5da5afb551001d58100ed2471caea51c741046d5396957efbf40082307ca18,de2966969700068383ff36f2137a0e96938243fc333cf299bcb727140d5e456d,ba275ed09864e22b60e099c03968862e233b787717ac039ab9a21a873c7d5067,1d4967406ce59b5514bba3a7a25ecb9a98884fdcf3d6cdbbf5a1d8d2ecd9e361,,,ok,punctuation_and_extra_whitespace_normalized
-mJ2ud6oKI8/1,-mJ2ud6oKI8,1,-mJ2ud6oKI8/1.mp4,6.072733333333334,decoded_video_pts_span,6.103,6.103,6.053991,6.072733333333334,6.054512471655328,0.030266666666665998,0.030266666666665998,-0.01822086167800574,0.0,0.0,0.0,6.039366666666667,0.0,6.031292517006802,182,261,True,True,0,0,0,30000/1001,30000/1001,29.97002997002997,1280,720,44100,2,13,13,0,0,1.0,6,50,0,0,0.0,0,0.0,0.0,1x50x128,1x50x74,1x50x52,ok,c8e3acb4ca08679796c4c8cdfcd8c2b3cffc0465015efaffa1eccdb55ff4f45b,e6454083817eb4927b5f949f1cff95bf312ca4511179949da204905168225f21,a4380c3fbcf3c2982323b1f7fda736880fe3f6405ec7a301f6026115ccb9dd5d,3045321d8476852fe9b0f7268f276552762061c570c25bf141d3233108e5aa36,low_global_face_coverage|no_reliable_audio_windows|no_reliable_vision_windows,,degraded,punctuation_and_extra_whitespace_normalized
-mJ2ud6oKI8/2,-mJ2ud6oKI8,2,-mJ2ud6oKI8/2.mp4,5.7057,decoded_video_pts_span,5.731,5.731,5.701995,5.7057,5.701678004535147,0.025299999999999656,0.025299999999999656,-0.0040219954648534895,0.0,0.0,0.0,5.6723333333333334,0.0,5.678458049886621,171,246,True,True,0,0,0,30000/1001,30000/1001,29.97002997002997,1280,720,44100,2,11,0,0,11,1.0,50,50,0,0,0.0,0,0.0,0.0,1x50x128,1x50x74,1x50x52,ok,c41790f8b75f886bd1f5d6d72cbab1985306d0b715e5ae47203f3d0c8a3e7b28,83fa411808263390ddc0d912739ee78afc6997f8e7f05f665db1a173fa65e6c0,5e688a3b0af6abd195f18f773fef9804db3bfe95d963dd3bee2e9c8da88d0389,b9456c428f34f7b4d5a1ea39729ca04c5fbbe1a57c464525af186a7c42a348b6,low_global_face_coverage|mfa_word_alignment_unavailable|no_reliable_audio_windows|no_reliable_vision_windows|text_words_proportional_fallback,,degraded,punctuation_and_extra_whitespace_normalized
-mJ2ud6oKI8/6,-mJ2ud6oKI8,6,-mJ2ud6oKI8/6.mp4,2.2355666666666667,decoded_video_pts_span,2.257,2.257,2.229002,2.2355666666666667,2.2281179138321994,0.021433333333333415,0.021433333333333415,-0.0074487528344673315,0.0,0.0,0.0,2.2022,0.0,2.2048979591836733,67,96,True,True,0,0,0,30000/1001,30000/1001,29.97002997002997,1280,720,44100,2,5,5,0,0,1.0,50,50,50,50,0.0,50,1.0,0.9256708025932312,1x50x128,1x50x74,1x50x52,ok,134a3a4ebbc423760133b0da0e90cfe84d75ea85df3968000afd84153c5d828d,969244d55da4ce684affbb7e9064541d5cb59517e4c030035bb9147c0c39c4e1,74e17edeadf2e50ff6b82b9c3005c1b77309b2ba2b9668b63b2408a7f2e29f17,15510716eb1d4c845738cbca8ced7d4029faef77fda0ad0c831688b867480e14,,,ok,punctuation_and_extra_whitespace_normalized
-mJ2ud6oKI8/9,-mJ2ud6oKI8,9,-mJ2ud6oKI8/9.mp4,7.007,decoded_video_pts_span,7.033,7.033,6.909002,7.007,6.90875283446712,0.02600000000000069,0.02600000000000069,-0.0982471655328796,0.0,0.0,0.0,6.973633333333333,0.0,6.885532879818594,208,298,True,True,0,0,0,30000/1001,30000/1001,29.684601113172544,1280,720,44100,2,22,22,0,0,1.0,50,50,50,50,0.0,50,1.0,0.9283434152603149,1x50x128,1x50x74,1x50x52,ok,df3442f3ed8f894b507923e87e426ae9636790a4a502d00c350a215270cc3e47,54305f866a49809f3ee182a55f08569d5b464bad6250e253df31e5d672f6a45a,15a5b543fef9c19abd03e3c9f2f012f6733eb16ae9fab4bb7e6a003b9076732a,6ef12afd8a915ba2560f359dfbf5b9791013aa9532d6c7885c0be6b7126925f2,,,ok,punctuation_and_extra_whitespace_normalized
-mJ2ud6oKI8/8,-mJ2ud6oKI8,8,-mJ2ud6oKI8/8.mp4,4.170833333333333,decoded_video_pts_span,4.192,4.192,4.171995,4.170833333333333,4.171337868480725,0.021166666666666778,0.021166666666666778,0.0005045351473915716,0.0,0.0,0.0,4.137466666666667,0.0,4.148117913832199,125,180,True,True,0,0,0,30000/1001,30000/1001,29.97002997002997,1280,720,44100,2,11,11,0,0,1.0,50,50,50,50,0.0,50,1.0,0.9302902221679688,1x50x128,1x50x74,1x50x52,ok,6af6614c9838417a48c4817f4dd5bf1e6669eb5f78f983e9a68adc113fcdc7cc,d4b13fe09e6305e4697ee800c774ce0c722fdcaf32a6b1e8578f7a9cd82f7722,e574c893b3d0628cdb7adb80c91a1b69d9e9a4181398a9c6955664cd9fc632a9,870e3caa13c16009497a9f5dba47fea6438b3760545e5eb157cfde2d46f9823d,,,ok,punctuation_and_extra_whitespace_normalized
-mqbVkbCndg/0,-mqbVkbCndg,0,-mqbVkbCndg/0.mp4,6.5,decoded_video_pts_span,6.466667,6.466667,6.385011,6.5,6.385487528344671,-0.033332999999999835,-0.033332999999999835,-0.1145124716553294,0.0,0.0,0.0,6.466666666666667,0.0,6.362267573696145,194,275,True,True,0,0,0,30/1,30/1,29.846153846153847,1280,720,44100,2,14,14,0,0,1.0,40,50,50,50,0.015698587127158554,50,1.0,0.9226206541061401,1x50x128,1x50x74,1x50x52,ok,cdeba953bba30907814acf72f3e35582dec263eaa25bdd922dad7fafe02e4dda,4886731329f73e21da609d52a4995126fc327589843987e791fe29333e569d7f,b5f2d6af3366f9a159a6a8b2c19a2406f77aefa403219e9e3d7fac6ae86d9a24,b6b8261f58cbda9b6f62c60e2621dde08385a13558f646820ae02bb50b5f7dbe,,,ok,quotes_and_dashes_canonicalized|punctuation_and_extra_whitespace_normalized
-t217m2on-s/2,-t217m2on-s,2,-t217m2on-s/2.mp4,5.666666666666667,decoded_video_pts_span,5.686003,5.686003,5.63,5.666666666666667,5.630181405895692,0.0193363333333334,0.0193363333333334,-0.03648526077097536,0.0,0.0,0.0,5.633333333333334,0.0,5.606961451247166,170,243,True,True,0,0,0,30/1,30/1,30.0,480,270,44100,2,12,12,0,0,1.0,34,50,37,37,0.026737967914438502,50,1.0,0.9297605752944946,1x50x128,1x50x74,1x50x52,ok,6713a983112173204502dc5adbb886bc6c38554b4627698611931420c47663a8,93ede572bcf1d2e8771f98af3741cfe9fee483cbcc466599f2d980d18c56cfdd,16baf4621f37b4b8de35b3fde10a7738da6e27b87e53f5b3d06a47f2f4d5c0df,7c32a7e46d09f8b475c64c3486a4dbd325894651acdbcdc5095bbd8ccc8dc776,,,ok,punctuation_and_extra_whitespace_normalized
-t217m2on-s/7,-t217m2on-s,7,-t217m2on-s/7.mp4,17.166666666666668,decoded_video_pts_span,17.183008,17.183008,17.026009,17.166666666666668,17.026349206349206,0.016341333333333097,0.016341333333333097,-0.14031746031746195,0.0,0.0,0.0,17.133333333333333,0.0,17.00312925170068,512,734,True,True,0,0,0,30/1,30/1,29.8252427184466,480,270,44100,2,45,45,0,0,1.0,46,50,44,44,0.024691358024691357,50,1.0,0.9332289695739746,1x50x128,1x50x74,1x50x52,ok,41c76b8a733ecb780d56348f55d00f0ba0c07f44f46e93044e62d876710180b7,19a22c0d66cba1b2c06504c89be57b7866ac4d562509e49b7f5d924df17ac723,e5f91dfe5a691028ee37df8636b44e40cf6c145b355dd61cfb92a61d4a18b258,8bc5d7abb67387cc5a33dbc816707dd4106f3622f36a5870b700742b53e4687a,,,ok,punctuation_and_extra_whitespace_normalized
-tANM6ETl_M/3,-tANM6ETl_M,3,-tANM6ETl_M/3.mp4,6.733333333333333,decoded_video_pts_span,6.758008,6.758008,6.603991,6.733333333333333,6.60360544217687,0.024674666666666845,0.024674666666666845,-0.12972789115646322,0.0,0.0,0.0,6.7,0.0,6.5803854875283445,200,285,True,True,0,0,0,30/1,30/1,29.702970297029704,1280,720,44100,2,22,22,0,0,1.0,43,49,48,48,0.028875379939209727,50,1.0,0.9239342212677002,1x50x128,1x50x74,1x50x52,ok,6d3af064c060dad3816a9e1dfa00101faebd8b7da7d8ceea85b0bc0fca70abd6,0fb1487a1db030bc1349a540dfe269ad4b6234a8517ef4c76699d58b3790f482,c21d49cf9c795f0740824334f9e9e4397f66c93116629a723d3d0c3a1737c1bb,d02de13a9f73b028b425dc009d2739365f15023c747b35ab2533af2617e087c3,,,ok,punctuation_and_extra_whitespace_normalized
-tPCytz4rww/11,-tPCytz4rww,11,-tPCytz4rww/11.mp4,5.466666666666667,decoded_video_pts_span,5.466992,5.466992,5.378005,5.466666666666667,5.378571428571428,0.00032533333333351067,0.00032533333333351067,-0.08809523809523867,0.0,0.0,0.0,5.433333333333334,0.0,5.3553514739229024,164,232,True,True,0,0,0,30/1,30/1,30.0,480,270,44100,2,17,17,0,0,1.0,44,50,50,50,0.0,50,1.0,0.9272553324699402,1x50x128,1x50x74,1x50x52,ok,6dc09d02467baaef67594ff32cffb01f8ed1565cda4c5abd161b8261a51e2e5d,ef5487a0c66656ca7537ab7c2abb81a884fcda53916e17477fbbb13ee2866b14,5dc7d88bcdd2ee1a1c46d1f0615fd991364f8e2204abb5c06a41dd5ef271df69,aeed6365e3c961cce584c5964d6160ad4ef86f2064a9daf59421ae9d9153786c,,,ok,punctuation_and_extra_whitespace_normalized
-tPCytz4rww/10,-tPCytz4rww,10,-tPCytz4rww/10.mp4,4.766666666666667,decoded_video_pts_span,4.788997,4.788997,4.678005,4.766666666666667,4.678798185941043,0.022330333333333563,0.022330333333333563,-0.08786848072562403,0.0,0.0,0.0,4.733333333333333,0.0,4.655578231292517,142,202,True,True,0,0,0,30/1,30/1,29.79020979020979,480,270,44100,2,12,12,0,0,1.0,37,49,49,49,0.0,50,1.0,0.9263467788696289,1x50x128,1x50x74,1x50x52,ok,758183192cbd5f0f20823d26ece3ddee40dec0aadec35247b2495510a53f52f8,8b3c0f6641193f8400a36d92b45c962e0a37fbd4420898a9fefcf678ab03c2c3,9383962a4f267cec6dccfd304e26e633d3a021f2463b5959ea0cbe2398ee2c9c,9b41a7f1f0aded4f79f95f0f4d112f72d4020bb438afa5d5ca12835e202373f8,,,ok,punctuation_and_extra_whitespace_normalized
-tPCytz4rww/12,-tPCytz4rww,12,-tPCytz4rww/12.mp4,11.833333333333334,decoded_video_pts_span,11.863997,11.863997,11.736009,11.833333333333334,11.736190476190476,0.030663666666665534,0.030663666666665534,-0.09714285714285786,0.0,0.0,0.0,11.8,0.0,11.71297052154195,353,506,True,True,0,0,0,30/1,30/1,29.830985915492956,480,270,44100,2,26,26,0,0,1.0,46,50,50,50,0.0,50,1.0,0.9281886219978333,1x50x128,1x50x74,1x50x52,ok,e3c7f9cd67ad2d20fef997696dc278361f97f027db58762e22104e5720d509d5,24411ccb25e27f685a272508b95f404e8565b2ca4276c9b89d954ab8eae63f5f,3f720c55a17004e72b08d19b762cec5880c1440036ab0a2cff457dfbc48d8cc4,64d06d7bac5665966ddb1f28724712e6ddb9e3e16e4c11b41ab635dcf63cd2f7,,,ok,punctuation_and_extra_whitespace_normalized
-tPCytz4rww/16,-tPCytz4rww,16,-tPCytz4rww/16.mp4,7.2,decoded_video_pts_span,7.20599,7.20599,7.139002,7.2,7.139160997732426,0.005989999999999718,0.005989999999999718,-0.060839002267574216,0.0,0.0,0.0,7.166666666666667,0.0,7.1159410430839,216,308,True,True,0,0,0,30/1,30/1,30.0,480,270,44100,2,16,16,0,0,1.0,35,50,50,50,0.0,50,1.0,0.9261026978492737,1x50x128,1x50x74,1x50x52,ok,8b3f82f9628792eebaf8c227becc2ebeba59bb8abb668bcca86e07fb1a992a93,afc1e4ac79ad29e85d002653c46b012c5f3dff9e0037dde1fbe970ede420ce7f,956e1e0993b71b3ad7f5f1234ee483fe3f54dfed04f8501f97dffa2337f7086a,082ed8e48a7359a512b51a16171be71f37d44d0c8f049d9c10bb40169a249ec0,,,ok,punctuation_and_extra_whitespace_normalized
-tPCytz4rww/18,-tPCytz4rww,18,-tPCytz4rww/18.mp4,6.633333333333333,decoded_video_pts_span,6.644987,6.644987,6.569002,6.633333333333333,6.568798185941042,0.011653666666667561,0.011653666666667561,-0.0645351473922906,0.0,0.0,0.0,6.6,0.0,6.545578231292517,199,283,True,True,0,0,0,30/1,30/1,30.000000000000004,480,270,44100,2,16,16,0,0,1.0,41,50,50,50,0.0,50,1.0,0.9272140264511108,1x50x128,1x50x74,1x50x52,ok,eece70451e9c37a4b5f375bf646f66e09113fe3467f35bf1720cc14d986c1776,e00134453f7ba291c80cb13f0e2bf11eb2fd40663d518c0ac33a577a30bbed43,e785a4e5c570412826b1324ae41a97b73b0308096205eacd224f0c790e630edd,83facf9f5aded37266c3ff4b865d4a783c9cb4be6aa94d9b8b45b3e80d96d8c1,,,ok,punctuation_and_extra_whitespace_normalized
-vxjVxOeScU/4,-vxjVxOeScU,4,-vxjVxOeScU/4.mp4,9.1,decoded_video_pts_span,9.127018,9.127018,9.037007,9.1,9.037052154195012,0.027017999999999986,0.027017999999999986,-0.06294784580498813,0.0,0.0,0.0,9.066666666666666,0.0,9.013832199546485,272,390,True,True,0,0,0,30/1,30/1,29.89010989010989,480,360,44100,2,21,21,0,0,1.0,49,50,50,50,0.007760532150776054,50,1.0,0.9293860197067261,1x50x128,1x50x74,1x50x52,ok,00282df9a314394f19d616d561bd1916d1d30dca4c814dfb43630ca164f4c719,07485d35e10f68d0508013744ddc40d3db5896acf89a0e650b47d485c7a2bf8f,40f9b7eca271db7317588a8dddd04a60bd12585e1ab060abbab660e6f6623416,fc8ff695325e5d70b03c9f27c0dbb24cbe1edd8b450b9c24b69a8494225653a7,,,ok,punctuation_and_extra_whitespace_normalized
-wMB_hJL-3o/7,-wMB_hJL-3o,7,-wMB_hJL-3o/7.mp4,6.033333333333333,decoded_video_pts_span,6.04401,6.04401,5.976009,6.033333333333333,5.975578231292516,0.01067666666666689,0.01067666666666689,-0.05775510204081691,0.0,0.0,0.0,6.0,0.0,5.952358276643991,181,258,True,True,0,0,0,30/1,30/1,30.0,480,360,44100,2,22,22,0,0,1.0,39,50,49,49,0.0,49,0.9668508287292817,0.9289249181747437,1x50x128,1x50x74,1x50x52,ok,04a73d73fd150b07edab8e652fd14c9cb4a0f6e017ea97b17e8146e377b9fae7,a9904944fab179a1ec1762118fc89edb899975b88c94d0daa150236070456891,d64ce5df90417b41e26ff4435308ec2423199a91de22609f1c62c8df653e9f2c,214bbffc4f6f95fbdaa51e25edf1749ce3fdb7dd59622feb58f09c81f0fa3b69,,,ok,punctuation_and_extra_whitespace_normalized
